"Zip","Latitude","Longitude","LatLong","StateCode"
"75007",33.003921,-96.895926,"33.003921:-96.895926","TX"
"75009",33.333798,-96.750487,"33.333798:-96.750487","TX"
"75010",33.029434,-96.897384,"33.029434:-96.897384","TX"
"75013",33.114508,-96.692428,"33.114508:-96.692428","TX"
"75014",32.813900,-96.948800,"32.813900:-96.948800","TX"
"75019",32.960100,-96.982656,"32.960100:-96.982656","TX"
"75019",32.960100,-96.982656,"32.960100:-96.982656","UT"
"75022",33.028610,-97.121368,"33.028610:-97.121368","TX"
"75023",33.054712,-96.731202,"33.054712:-96.731202","TX"
"75024",33.083820,-96.812801,"33.083820:-96.812801","TX"
"75025",33.095683,-96.729308,"33.095683:-96.729308","TX"
"75028",33.029167,-97.068676,"33.029167:-97.068676","TX"
"75029",33.046300,-96.993900,"33.046300:-96.993900","TX"
"75032",32.867776,-96.415583,"32.867776:-96.415583","TX"
"75033",33.182727,-96.846311,"33.182727:-96.846311","TX"
"75034",33.150307,-96.879615,"33.150307:-96.879615","UT"
"75034",33.150307,-96.879615,"33.150307:-96.879615","TX"
"75035",33.161516,-96.769231,"33.161516:-96.769231","TX"
"75038",32.875007,-96.983280,"32.875007:-96.983280","TX"
"75039",32.881308,-96.944848,"32.881308:-96.944848","TX"
"75040",32.933134,-96.621293,"32.933134:-96.621293","TX"
"75042",32.912946,-96.677136,"32.912946:-96.677136","TX"
"75043",32.862232,-96.583677,"32.862232:-96.583677","TX"
"75044",32.957864,-96.645241,"32.957864:-96.645241","TX"
"75045",32.912700,-96.638900,"32.912700:-96.638900","TX"
"75048",32.968169,-96.581972,"32.968169:-96.581972","TX"
"75050",32.777314,-96.989200,"32.777314:-96.989200","TX"
"75051",32.726639,-96.991417,"32.726639:-96.991417","TX"
"75052",32.658888,-97.011879,"32.658888:-97.011879","TX"
"75054",32.594994,-97.046767,"32.594994:-97.046767","TX"
"75056",33.072392,-96.907001,"33.072392:-96.907001","TX"
"75057",33.047166,-96.983309,"33.047166:-96.983309","TX"
"75058",33.460688,-96.742359,"33.460688:-96.742359","TX"
"75060",32.796657,-96.950529,"32.796657:-96.950529","TX"
"75061",32.825584,-96.962328,"32.825584:-96.962328","TX"
"75062",32.849437,-96.975040,"32.849437:-96.975040","TX"
"75063",32.919517,-96.977421,"32.919517:-96.977421","TX"
"75065",33.115398,-97.004729,"33.115398:-97.004729","TX"
"75067",33.019720,-96.991410,"33.019720:-96.991410","TX"
"75068",33.174021,-96.950066,"33.174021:-96.950066","TX"
"75069",33.180943,-96.594320,"33.180943:-96.594320","TX"
"75070",33.170868,-96.692524,"33.170868:-96.692524","TX"
"75070",33.170868,-96.692524,"33.170868:-96.692524","TN"
"75071",33.255222,-96.622841,"33.255222:-96.622841","TX"
"75074",33.038836,-96.670924,"33.038836:-96.670924","TX"
"75075",33.019164,-96.738400,"33.019164:-96.738400","TX"
"75077",33.078945,-97.077552,"33.078945:-97.077552","TX"
"75078",33.262918,-96.805285,"33.262918:-96.805285","TX"
"75080",32.967704,-96.738760,"32.967704:-96.738760","TX"
"75081",32.949350,-96.715602,"32.949350:-96.715602","TX"
"75082",32.992720,-96.664312,"32.992720:-96.664312","TX"
"75087",32.938933,-96.445434,"32.938933:-96.445434","TX"
"75088",32.893280,-96.549120,"32.893280:-96.549120","TX"
"75089",32.935205,-96.550760,"32.935205:-96.550760","TX"
"75092",33.627516,-96.719286,"33.627516:-96.719286","TX"
"75093",33.036713,-96.813533,"33.036713:-96.813533","TX"
"75094",33.012192,-96.618917,"33.012192:-96.618917","TX"
"75098",33.023036,-96.538922,"33.023036:-96.538922","TX"
"75104",32.589928,-96.968972,"32.589928:-96.968972","TX"
"75109",32.026649,-96.325733,"32.026649:-96.325733","TX"
"75115",32.604112,-96.865373,"32.604112:-96.865373","TX"
"75116",32.661620,-96.916544,"32.661620:-96.916544","TX"
"75123",32.589800,-96.856700,"32.589800:-96.856700","TX"
"75126",32.731367,-96.446328,"32.731367:-96.446328","TX"
"75134",32.626675,-96.762898,"32.626675:-96.762898","TX"
"75137",32.633162,-96.913140,"32.633162:-96.913140","TX"
"75138",32.651700,-96.908200,"32.651700:-96.908200","TX"
"75141",32.636608,-96.678969,"32.636608:-96.678969","TX"
"75146",32.572580,-96.744223,"32.572580:-96.744223","TX"
"75149",32.766623,-96.623283,"32.766623:-96.623283","TX"
"75150",32.819900,-96.635135,"32.819900:-96.635135","TX"
"75154",32.520882,-96.803336,"32.520882:-96.803336","TX"
"75159",32.599457,-96.558421,"32.599457:-96.558421","TX"
"75172",32.597558,-96.671230,"32.597558:-96.671230","TX"
"75180",32.719243,-96.612854,"32.719243:-96.612854","TX"
"75181",32.727370,-96.565228,"32.727370:-96.565228","TX"
"75182",32.794452,-96.556753,"32.794452:-96.556753","TX"
"75189",32.938356,-96.306981,"32.938356:-96.306981","TX"
"75201",32.787706,-96.799850,"32.787706:-96.799850","TX"
"75203",32.744837,-96.795597,"32.744837:-96.795597","TX"
"75204",32.801944,-96.787577,"32.801944:-96.787577","TX"
"75205",32.833389,-96.793911,"32.833389:-96.793911","TX"
"75206",32.833452,-96.771706,"32.833452:-96.771706","TX"
"75207",32.781467,-96.821474,"32.781467:-96.821474","TX"
"75208",32.751471,-96.838668,"32.751471:-96.838668","TX"
"75209",32.844254,-96.833186,"32.844254:-96.833186","TX"
"75210",32.764515,-96.736787,"32.764515:-96.736787","TX"
"75211",32.736514,-96.905719,"32.736514:-96.905719","TX"
"75212",32.775782,-96.881774,"32.775782:-96.881774","TX"
"75214",32.826449,-96.745324,"32.826449:-96.745324","TX"
"75215",32.751138,-96.764729,"32.751138:-96.764729","TX"
"75216",32.710651,-96.777772,"32.710651:-96.777772","TX"
"75217",32.700936,-96.685995,"32.700936:-96.685995","TX"
"75218",32.837564,-96.697157,"32.837564:-96.697157","TX"
"75219",32.805428,-96.814226,"32.805428:-96.814226","TX"
"75220",32.862268,-96.870878,"32.862268:-96.870878","TX"
"75222",32.783500,-96.800300,"32.783500:-96.800300","TX"
"75223",32.793768,-96.747272,"32.793768:-96.747272","TX"
"75224",32.710741,-96.839940,"32.710741:-96.839940","TX"
"75225",32.863466,-96.791739,"32.863466:-96.791739","TX"
"75227",32.772721,-96.686605,"32.772721:-96.686605","TX"
"75228",32.825202,-96.681990,"32.825202:-96.681990","TX"
"75229",32.892860,-96.864142,"32.892860:-96.864142","TX"
"75230",32.902156,-96.794543,"32.902156:-96.794543","TX"
"75231",32.879729,-96.744154,"32.879729:-96.744154","TX"
"75232",32.657741,-96.839232,"32.657741:-96.839232","TX"
"75233",32.708286,-96.874206,"32.708286:-96.874206","TX"
"75234",32.924473,-96.896957,"32.924473:-96.896957","TX"
"75235",32.831295,-96.845969,"32.831295:-96.845969","TX"
"75236",32.683676,-96.938141,"32.683676:-96.938141","TX"
"75237",32.662318,-96.874226,"32.662318:-96.874226","TX"
"75238",32.879634,-96.703740,"32.879634:-96.703740","TX"
"75240",32.932536,-96.786826,"32.932536:-96.786826","TX"
"75241",32.664576,-96.756392,"32.664576:-96.756392","TX"
"75242",32.773700,-96.806600,"32.773700:-96.806600","TX"
"75243",32.913819,-96.733495,"32.913819:-96.733495","TX"
"75244",32.930328,-96.835261,"32.930328:-96.835261","TX"
"75246",32.793243,-96.772887,"32.793243:-96.772887","TX"
"75247",32.819320,-96.877465,"32.819320:-96.877465","TX"
"75248",32.968925,-96.798418,"32.968925:-96.798418","TX"
"75249",32.642243,-96.970773,"32.642243:-96.970773","TX"
"75250",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75251",32.917314,-96.774910,"32.917314:-96.774910","TX"
"75252",32.995663,-96.785880,"32.995663:-96.785880","TX"
"75253",32.670070,-96.618640,"32.670070:-96.618640","TX"
"75254",32.946397,-96.799501,"32.946397:-96.799501","TX"
"75260",32.768000,-96.827700,"32.768000:-96.827700","TX"
"75261",32.896011,-97.038147,"32.896011:-97.038147","TX"
"75262",32.780300,-96.805500,"32.780300:-96.805500","TX"
"75264",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75265",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75266",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75267",32.780000,-96.810200,"32.780000:-96.810200","TX"
"75270",32.781330,-96.801980,"32.781330:-96.801980","TX"
"75287",33.002005,-96.843120,"33.002005:-96.843120","TX"
"75354",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75360",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75376",32.783500,-96.800100,"32.783500:-96.800100","TX"
"75455",33.234791,-94.946191,"33.234791:-94.946191","TX"
"75457",33.206201,-95.216542,"33.206201:-95.216542","TX"
"75493",33.143876,-95.067799,"33.143876:-95.067799","TX"
"75503",33.517232,-94.130213,"33.517232:-94.130213","TX"
"75571",33.223108,-94.769740,"33.223108:-94.769740","TX"
"75638",33.038826,-94.736621,"33.038826:-94.736621","TX"
"76001",32.629105,-97.154734,"32.629105:-97.154734","TX"
"76002",32.620644,-97.091600,"32.620644:-97.091600","TX"
"76006",32.788636,-97.092993,"32.788636:-97.092993","TX"
"76008",32.688813,-97.642412,"32.688813:-97.642412","TX"
"76009",32.431478,-97.197520,"32.431478:-97.197520","TX"
"76010",32.724458,-97.079386,"32.724458:-97.079386","TX"
"76011",32.756123,-97.076960,"32.756123:-97.076960","TX"
"76012",32.764106,-97.146875,"32.764106:-97.146875","TX"
"76013",32.722022,-97.162347,"32.722022:-97.162347","TX"
"76014",32.692180,-97.088994,"32.692180:-97.088994","TX"
"76015",32.690910,-97.134446,"32.690910:-97.134446","TX"
"76016",32.690856,-97.191507,"32.690856:-97.191507","TX"
"76017",32.661982,-97.169198,"32.661982:-97.169198","TX"
"76018",32.660994,-97.085882,"32.660994:-97.085882","TX"
"76020",32.908035,-97.580633,"32.908035:-97.580633","TX"
"76021",32.852506,-97.134106,"32.852506:-97.134106","TX"
"76022",32.830917,-97.143852,"32.830917:-97.143852","TX"
"76028",32.531012,-97.306059,"32.531012:-97.306059","TX"
"76033",32.284814,-97.553819,"32.284814:-97.553819","TX"
"76034",32.890671,-97.144235,"32.890671:-97.144235","TX"
"76035",32.557422,-97.645443,"32.557422:-97.645443","TX"
"76036",32.580337,-97.416047,"32.580337:-97.416047","TX"
"76039",32.859294,-97.078082,"32.859294:-97.078082","TX"
"76040",32.816483,-97.107439,"32.816483:-97.107439","TX"
"76049",32.456143,-97.718556,"32.456143:-97.718556","TX"
"76051",32.935290,-97.068689,"32.935290:-97.068689","TX"
"76052",32.982239,-97.384485,"32.982239:-97.384485","TX"
"76053",32.805899,-97.173304,"32.805899:-97.173304","TX"
"76054",32.863816,-97.176548,"32.863816:-97.176548","TX"
"76058",32.467075,-97.409248,"32.467075:-97.409248","TX"
"76060",32.638056,-97.209325,"32.638056:-97.209325","TX"
"76063",32.567898,-97.130456,"32.567898:-97.130456","TX"
"76065",32.451580,-96.987283,"32.451580:-96.987283","TX"
"76078",33.100303,-97.477384,"33.100303:-97.477384","TX"
"76082",32.973743,-97.719978,"32.973743:-97.719978","TX"
"76087",32.673162,-97.819029,"32.673162:-97.819029","TX"
"76092",32.951594,-97.150991,"32.951594:-97.150991","TX"
"76094",32.735900,-97.107600,"32.735900:-97.107600","TX"
"76103",32.755673,-97.273020,"32.755673:-97.273020","TX"
"76105",32.724806,-97.267306,"32.724806:-97.267306","TX"
"76106",32.810151,-97.361312,"32.810151:-97.361312","TX"
"76107",32.743080,-97.378045,"32.743080:-97.378045","TX"
"76108",32.777660,-97.521258,"32.777660:-97.521258","TX"
"76109",32.700492,-97.387779,"32.700492:-97.387779","TX"
"76110",32.710264,-97.336711,"32.710264:-97.336711","TX"
"76111",32.778551,-97.300725,"32.778551:-97.300725","TX"
"76112",32.750268,-97.217042,"32.750268:-97.217042","TX"
"76113",32.725400,-97.320800,"32.725400:-97.320800","TX"
"76114",32.777840,-97.398652,"32.777840:-97.398652","TX"
"76115",32.681995,-97.330639,"32.681995:-97.330639","TX"
"76116",32.725645,-97.461342,"32.725645:-97.461342","TX"
"76117",32.802801,-97.260951,"32.802801:-97.260951","TX"
"76118",32.800971,-97.200293,"32.800971:-97.200293","TX"
"76119",32.694294,-97.257996,"32.694294:-97.257996","TX"
"76120",32.763098,-97.181401,"32.763098:-97.181401","TX"
"76123",32.620469,-97.387245,"32.620469:-97.387245","TX"
"76126",32.640017,-97.544762,"32.640017:-97.544762","TX"
"76131",32.881522,-97.353032,"32.881522:-97.353032","TX"
"76132",32.670747,-97.415816,"32.670747:-97.415816","TX"
"76133",32.658632,-97.385612,"32.658632:-97.385612","TX"
"76134",32.641920,-97.329991,"32.641920:-97.329991","TX"
"76135",32.832536,-97.468908,"32.832536:-97.468908","TX"
"76137",32.852106,-97.288062,"32.852106:-97.288062","TX"
"76140",32.619341,-97.266964,"32.619341:-97.266964","TX"
"76148",32.867288,-97.253519,"32.867288:-97.253519","TX"
"76162",32.725400,-97.320800,"32.725400:-97.320800","TX"
"76164",32.778416,-97.357420,"32.778416:-97.357420","TX"
"76177",32.959120,-97.292656,"32.959120:-97.292656","TX"
"76179",32.907118,-97.425687,"32.907118:-97.425687","TX"
"76180",32.867248,-97.216160,"32.867248:-97.216160","TX"
"76182",32.725400,-97.320800,"32.725400:-97.320800","TX"
"76201",33.219240,-97.149937,"33.219240:-97.149937","TX"
"76205",33.188906,-97.127022,"33.188906:-97.127022","TX"
"76208",33.209044,-97.056458,"33.209044:-97.056458","TX"
"76209",33.233268,-97.110970,"33.233268:-97.110970","TX"
"76210",33.145140,-97.088560,"33.145140:-97.088560","TX"
"76226",33.115116,-97.162500,"33.115116:-97.162500","TX"
"76227",33.274052,-96.986525,"33.274052:-96.986525","TX"
"76240",33.706449,-97.166749,"33.706449:-97.166749","TX"
"76244",32.934700,-97.251500,"32.934700:-97.251500","TX"
"76247",33.087001,-97.314038,"33.087001:-97.314038","TX"
"76248",32.931294,-97.249809,"32.931294:-97.249809","TX"
"76249",33.283588,-97.293261,"33.283588:-97.293261","TX"
"76262",33.010711,-97.216288,"33.010711:-97.216288","TX"
"76266",33.367481,-97.210645,"33.367481:-97.210645","TX"
"76426",33.160616,-97.798290,"33.160616:-97.798290","TX"
"77002",29.750209,-95.367693,"29.750209:-95.367693","TX"
"77004",29.727170,-95.361846,"29.727170:-95.361846","TX"
"77005",29.717416,-95.418732,"29.717416:-95.418732","TX"
"77007",29.770418,-95.410576,"29.770418:-95.410576","TX"
"77008",29.798349,-95.419090,"29.798349:-95.419090","TX"
"77009",29.792298,-95.368815,"29.792298:-95.368815","TX"
"77011",29.741797,-95.309376,"29.741797:-95.309376","TX"
"77012",29.723724,-95.259234,"29.723724:-95.259234","TX"
"77015",29.767567,-95.158804,"29.767567:-95.158804","TX"
"77016",29.855823,-95.296020,"29.855823:-95.296020","TX"
"77017",29.682276,-95.257164,"29.682276:-95.257164","TX"
"77019",29.752453,-95.411683,"29.752453:-95.411683","TX"
"77020",29.773116,-95.316263,"29.773116:-95.316263","TX"
"77022",29.829969,-95.376418,"29.829969:-95.376418","TX"
"77023",29.720960,-95.314440,"29.720960:-95.314440","TX"
"77024",29.763780,-95.500466,"29.763780:-95.500466","TX"
"77025",29.679892,-95.431080,"29.679892:-95.431080","TX"
"77026",29.796385,-95.326935,"29.796385:-95.326935","TX"
"77031",29.657023,-95.549696,"29.657023:-95.549696","TX"
"77032",29.961732,-95.345344,"29.961732:-95.345344","TX"
"77034",29.619640,-95.195187,"29.619640:-95.195187","TX"
"77035",29.650318,-95.478553,"29.650318:-95.478553","TX"
"77036",29.693487,-95.525609,"29.693487:-95.525609","TX"
"77037",29.900771,-95.389418,"29.900771:-95.389418","TX"
"77038",29.919990,-95.442366,"29.919990:-95.442366","TX"
"77039",29.910815,-95.337922,"29.910815:-95.337922","TX"
"77041",29.873022,-95.565545,"29.873022:-95.565545","TX"
"77042",29.741868,-95.558216,"29.741868:-95.558216","TX"
"77043",29.808392,-95.571706,"29.808392:-95.571706","TX"
"77044",29.905944,-95.170264,"29.905944:-95.170264","TX"
"77045",29.641130,-95.426167,"29.641130:-95.426167","TX"
"77047",29.614261,-95.391041,"29.614261:-95.391041","TX"
"77048",29.620182,-95.326836,"29.620182:-95.326836","TX"
"77049",29.841515,-95.146297,"29.841515:-95.146297","TX"
"77050",29.902798,-95.271712,"29.902798:-95.271712","TX"
"77051",29.656097,-95.377429,"29.656097:-95.377429","TX"
"77053",29.589335,-95.464272,"29.589335:-95.464272","TX"
"77055",29.804863,-95.491580,"29.804863:-95.491580","TX"
"77056",29.749183,-95.467430,"29.749183:-95.467430","TX"
"77057",29.748316,-95.488856,"29.748316:-95.488856","TX"
"77059",29.609184,-95.119888,"29.609184:-95.119888","TX"
"77060",29.934017,-95.395997,"29.934017:-95.395997","TX"
"77061",29.652842,-95.283357,"29.652842:-95.283357","TX"
"77062",29.572521,-95.135912,"29.572521:-95.135912","TX"
"77064",29.930710,-95.542772,"29.930710:-95.542772","TX"
"77066",29.962562,-95.499411,"29.962562:-95.499411","TX"
"77069",29.986409,-95.525924,"29.986409:-95.525924","TX"
"77070",29.977821,-95.575588,"29.977821:-95.575588","TX"
"77071",29.651065,-95.522394,"29.651065:-95.522394","TX"
"77072",29.700648,-95.585708,"29.700648:-95.585708","TX"
"77073",30.002821,-95.394132,"30.002821:-95.394132","TX"
"77074",29.689799,-95.526602,"29.689799:-95.526602","TX"
"77075",29.623422,-95.263631,"29.623422:-95.263631","TX"
"77076",29.860539,-95.383330,"29.860539:-95.383330","TX"
"77077",29.754967,-95.609456,"29.754967:-95.609456","TX"
"77079",29.774952,-95.601865,"29.774952:-95.601865","TX"
"77081",29.708358,-95.475178,"29.708358:-95.475178","TX"
"77082",29.722007,-95.631891,"29.722007:-95.631891","TX"
"77083",29.691621,-95.651207,"29.691621:-95.651207","TX"
"77084",29.832593,-95.648185,"29.832593:-95.648185","TX"
"77085",29.625764,-95.491992,"29.625764:-95.491992","TX"
"77086",29.921804,-95.494647,"29.921804:-95.494647","TX"
"77087",29.685837,-95.299780,"29.685837:-95.299780","TX"
"77088",29.881440,-95.454430,"29.881440:-95.454430","TX"
"77089",29.588537,-95.225412,"29.588537:-95.225412","TX"
"77091",29.855376,-95.444804,"29.855376:-95.444804","TX"
"77093",29.857418,-95.338096,"29.857418:-95.338096","TX"
"77094",29.748098,-95.685326,"29.748098:-95.685326","TX"
"77095",29.914480,-95.653054,"29.914480:-95.653054","TX"
"77096",29.673597,-95.477725,"29.673597:-95.477725","TX"
"77099",29.668938,-95.587576,"29.668938:-95.587576","TX"
"77316",30.311772,-95.674548,"30.311772:-95.674548","TX"
"77335",30.601876,-94.931362,"30.601876:-94.931362","TX"
"77338",30.009467,-95.292984,"30.009467:-95.292984","TX"
"77339",30.052979,-95.222680,"30.052979:-95.222680","TX"
"77345",30.059756,-95.159216,"30.059756:-95.159216","TX"
"77346",29.991559,-95.171820,"29.991559:-95.171820","TX"
"77347",29.998700,-95.261800,"29.998700:-95.261800","TX"
"77353",30.178800,-95.698200,"30.178800:-95.698200","TX"
"77354",30.209785,-95.662342,"30.209785:-95.662342","TX"
"77355",30.160092,-95.728706,"30.160092:-95.728706","TX"
"77362",30.156545,-95.667496,"30.156545:-95.667496","TX"
"77363",30.327920,-95.853423,"30.327920:-95.853423","TX"
"77373",30.071907,-95.373125,"30.071907:-95.373125","TX"
"77375",30.091840,-95.590398,"30.091840:-95.590398","TX"
"77377",30.057948,-95.682560,"30.057948:-95.682560","TX"
"77379",30.038541,-95.532552,"30.038541:-95.532552","TX"
"77382",30.199368,-95.534951,"30.199368:-95.534951","TX"
"77384",30.228879,-95.501490,"30.228879:-95.501490","TX"
"77385",30.192970,-95.416012,"30.192970:-95.416012","TX"
"77396",29.949125,-95.268992,"29.949125:-95.268992","TX"
"77401",29.708299,-95.465848,"29.708299:-95.465848","TX"
"77404",28.982500,-95.969300,"28.982500:-95.969300","TX"
"77406",29.581700,-95.760900,"29.581700:-95.760900","TX"
"77407",29.667837,-95.722106,"29.667837:-95.722106","TX"
"77423",29.827100,-96.003648,"29.827100:-96.003648","TX"
"77433",29.960082,-95.739218,"29.960082:-95.739218","TX"
"77441",29.681924,-95.920287,"29.681924:-95.920287","TX"
"77445",30.059349,-96.074834,"30.059349:-96.074834","TX"
"77447",30.046703,-95.821434,"30.046703:-95.821434","TX"
"77448",29.402278,-96.056058,"29.402278:-96.056058","TX"
"77449",29.832544,-95.732372,"29.832544:-95.732372","TX"
"77450",29.743695,-95.731768,"29.743695:-95.731768","TX"
"77451",29.447225,-96.003521,"29.447225:-96.003521","TX"
"77459",29.528726,-95.529200,"29.528726:-95.529200","TX"
"77461",29.378072,-95.750955,"29.378072:-95.750955","TX"
"77469",29.550312,-95.718198,"29.550312:-95.718198","TX"
"77469",29.550312,-95.718198,"29.550312:-95.718198","VT"
"77471",29.533493,-95.866021,"29.533493:-95.866021","TX"
"77474",29.774142,-96.185433,"29.774142:-96.185433","TX"
"77476",29.677848,-95.992088,"29.677848:-95.992088","TX"
"77477",29.627386,-95.562622,"29.627386:-95.562622","TX"
"77478",29.630216,-95.632308,"29.630216:-95.632308","TX"
"77479",29.557763,-95.633612,"29.557763:-95.633612","TX"
"77481",29.468634,-95.577504,"29.468634:-95.577504","TX"
"77484",30.084616,-95.932752,"30.084616:-95.932752","TX"
"77487",29.619700,-95.634400,"29.619700:-95.634400","TX"
"77488",29.267269,-96.147974,"29.267269:-96.147974","TX"
"77489",29.607027,-95.513034,"29.607027:-95.513034","TX"
"77492",29.785700,-95.824200,"29.785700:-95.824200","TX"
"77493",29.857390,-95.832530,"29.857390:-95.832530","TX"
"77494",29.740187,-95.830180,"29.740187:-95.830180","LA"
"77494",29.740187,-95.830180,"29.740187:-95.830180","UT"
"77494",29.740187,-95.830180,"29.740187:-95.830180","VA"
"77494",29.740187,-95.830180,"29.740187:-95.830180","TX"
"77494",29.740187,-95.830180,"29.740187:-95.830180","TN"
"77496",29.632400,-95.619500,"29.632400:-95.619500","TX"
"77497",29.615600,-95.557500,"29.615600:-95.557500","TX"
"77498",29.639836,-95.651065,"29.639836:-95.651065","TX"
"77502",29.678282,-95.203429,"29.678282:-95.203429","TX"
"77503",29.705383,-95.153102,"29.705383:-95.153102","TX"
"77504",29.646132,-95.188562,"29.646132:-95.188562","TX"
"77505",29.648254,-95.140251,"29.648254:-95.140251","TX"
"77506",29.718782,-95.203168,"29.718782:-95.203168","TX"
"77530",29.786922,-95.109190,"29.786922:-95.109190","TX"
"77545",29.545481,-95.468351,"29.545481:-95.468351","TX"
"77546",29.520776,-95.190584,"29.520776:-95.190584","TX"
"77571",29.682972,-95.048232,"29.682972:-95.048232","TX"
"77575",30.098941,-94.726805,"30.098941:-94.726805","TX"
"77581",29.551355,-95.283498,"29.551355:-95.283498","TX"
"77583",29.408696,-95.442095,"29.408696:-95.442095","TX"
"77584",29.542806,-95.345695,"29.542806:-95.345695","TX"
"77586",29.578300,-95.038466,"29.578300:-95.038466","TX"
"77587",29.660665,-95.228718,"29.660665:-95.228718","TX"
"77619",29.949640,-93.920036,"29.949640:-93.920036","TX"
"77627",29.988510,-94.003021,"29.988510:-94.003021","TX"
"77630",30.056012,-93.867629,"30.056012:-93.867629","TX"
"77632",30.203150,-93.806379,"30.203150:-93.806379","TX"
"77640",29.757493,-94.096672,"29.757493:-94.096672","TX"
"77642",29.912176,-93.916448,"29.912176:-93.916448","TX"
"77651",29.981488,-93.939788,"29.981488:-93.939788","TX"
"77656",30.384218,-94.170936,"30.384218:-94.170936","TX"
"77657",30.232931,-94.194234,"30.232931:-94.194234","TX"
"77659",30.178117,-94.445754,"30.178117:-94.445754","TX"
"77662",30.173622,-94.007402,"30.173622:-94.007402","TX"
"77663",30.519572,-94.412945,"30.519572:-94.412945","TX"
"77670",30.131600,-94.015600,"30.131600:-94.015600","TX"
"77701",30.094544,-94.093352,"30.094544:-94.093352","TX"
"77702",30.087081,-94.126889,"30.087081:-94.126889","TX"
"77703",30.113671,-94.117022,"30.113671:-94.117022","TX"
"77704",30.085900,-94.101400,"30.085900:-94.101400","TX"
"77705",29.917976,-94.183200,"29.917976:-94.183200","TX"
"77706",30.103205,-94.173932,"30.103205:-94.173932","TX"
"77707",30.052954,-94.177629,"30.052954:-94.177629","TX"
"77708",30.144871,-94.144256,"30.144871:-94.144256","TX"
"77709",30.085900,-94.101400,"30.085900:-94.101400","TX"
"77713",30.038031,-94.299854,"30.038031:-94.299854","TX"
"77720",30.085900,-94.101400,"30.085900:-94.101400","TX"
"77806",30.674400,-96.369700,"30.674400:-96.369700","TX"
"77994",29.158779,-97.495905,"29.158779:-97.495905","TX"
"78013",29.968944,-98.821687,"29.968944:-98.821687","TX"
"78019",28.156093,-99.098136,"28.156093:-99.098136","TX"
"78028",30.017136,-99.140252,"30.017136:-99.140252","TX"
"78563",26.596232,-98.211825,"26.596232:-98.211825","TX"
"78602",30.134636,-97.319982,"30.134636:-97.319982","TX"
"78604",29.523300,-97.683800,"29.523300:-97.683800","TX"
"78612",30.099106,-97.478068,"30.099106:-97.478068","TX"
"78613",30.497998,-97.815694,"30.497998:-97.815694","TX"
"78615",30.469826,-97.378683,"30.469826:-97.378683","TX"
"78617",30.143916,-97.593944,"30.143916:-97.593944","TX"
"78621",30.318154,-97.351950,"30.318154:-97.351950","TX"
"78624",30.276627,-98.903461,"30.276627:-98.903461","TX"
"78626",30.661806,-97.581358,"30.661806:-97.581358","TX"
"78627",30.632600,-97.676800,"30.632600:-97.676800","TX"
"78628",30.646476,-97.755772,"30.646476:-97.755772","TX"
"78633",30.738703,-97.751678,"30.738703:-97.751678","TX"
"78634",30.555076,-97.551952,"30.555076:-97.551952","TX"
"78640",29.990080,-97.842228,"29.990080:-97.842228","TX"
"78641",30.534332,-97.913525,"30.534332:-97.913525","TX"
"78642",30.701013,-97.933009,"30.701013:-97.933009","TX"
"78643",30.703804,-98.657071,"30.703804:-98.657071","TX"
"78645",30.441085,-97.970786,"30.441085:-97.970786","TX"
"78652",30.141280,-97.864808,"30.141280:-97.864808","TX"
"78653",30.341523,-97.530101,"30.341523:-97.530101","TX"
"78653",30.341523,-97.530101,"30.341523:-97.530101","AL"
"78654",30.567624,-98.203967,"30.567624:-98.203967","TX"
"78660",30.441029,-97.597910,"30.441029:-97.597910","TX"
"78664",30.500628,-97.630248,"30.500628:-97.630248","TX"
"78665",30.540216,-97.646981,"30.540216:-97.646981","TX"
"78669",30.426811,-98.124323,"30.426811:-98.124323","TX"
"78671",30.212117,-98.636572,"30.212117:-98.636572","TX"
"78681",30.519622,-97.727718,"30.519622:-97.727718","TX"
"78701",30.267200,-97.742306,"30.267200:-97.742306","TX"
"78702",30.263915,-97.713660,"30.263915:-97.713660","TX"
"78703",30.289730,-97.766479,"30.289730:-97.766479","TX"
"78704",30.241524,-97.768770,"30.241524:-97.768770","TX"
"78705",30.292828,-97.737368,"30.292828:-97.737368","TX"
"78717",30.493719,-97.767998,"30.493719:-97.767998","TX"
"78719",30.144402,-97.668755,"30.144402:-97.668755","TX"
"78721",30.266190,-97.684756,"30.266190:-97.684756","TX"
"78722",30.291926,-97.716549,"30.291926:-97.716549","TX"
"78723",30.304076,-97.687490,"30.304076:-97.687490","TX"
"78724",30.295088,-97.613722,"30.295088:-97.613722","TX"
"78725",30.245859,-97.610022,"30.245859:-97.610022","TX"
"78726",30.427193,-97.843510,"30.427193:-97.843510","TX"
"78727",30.429049,-97.722596,"30.429049:-97.722596","TX"
"78728",30.452072,-97.698148,"30.452072:-97.698148","TX"
"78729",30.455895,-97.757414,"30.455895:-97.757414","TX"
"78730",30.362959,-97.836597,"30.362959:-97.836597","TX"
"78731",30.344970,-97.770174,"30.344970:-97.770174","TX"
